latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
57.35528,-122.18043,326.52,1.02,1.01,2023/6/9,1913,T,62,6.1NRT,292.17,18.45,D
57.35266,-122.16416,328.24,1.02,1.01,2023/6/9,1913,T,72,6.1NRT,289.44,20.26,D
57.34479,-122.11536,365.75,1.03,1.01,2023/6/9,1913,T,94,6.1NRT,298.69,95.23,D
57.34137,-122.1526,315.23,1.02,1.01,2023/6/9,1913,T,60,6.1NRT,290.15,7.67,D
57.33873,-122.1363,447.98,1.03,1.01,2023/6/9,1913,T,87,6.1NRT,311.51,704.14,D
57.33611,-122.12007,465.43,1.03,1.01,2023/6/9,1913,T,94,6.1NRT,326.59,956.55,D
57.33348,-122.1038,352.06,1.03,1.01,2023/6/9,1913,T,70,6.1NRT,301,55.06,D
57.33006,-122.14106,347.68,1.03,1.01,2023/6/9,1913,T,94,6.1NRT,294.46,52.3,D
57.32743,-122.12478,418.25,1.03,1.01,2023/6/9,1913,T,100,6.1NRT,313.12,383.45,D
57.32479,-122.1085,365.32,1.03,1.01,2023/6/9,1913,T,100,6.1NRT,300.71,89.42,D
57.31612,-122.1133,348.47,1.03,1.01,2023/6/9,1913,T,77,6.1NRT,295.6,47.37,D
57.29615,-122.10669,344.7,1.03,1.01,2023/6/9,1913,T,74,6.1NRT,298.41,41.18,D
57.27614,-122.0999,343.7,1.03,1.01,2023/6/9,1913,T,60,6.1NRT,300.54,40.87,D
56.14853,-116.22552,309.78,1.58,1.24,2023/6/9,1913,T,52,6.1NRT,297.69,11.23,D
56.11687,-116.08345,313.96,1.61,1.25,2023/6/9,1913,T,54,6.1NRT,295.39,19.2,D
57.26744,-122.10452,423.83,1.03,1.01,2023/6/9,1913,T,100,6.1NRT,307.94,437.64,D
57.26478,-122.08827,409.93,1.03,1.01,2023/6/9,1913,T,100,6.1NRT,308.97,320.38,D
57.26212,-122.07197,341.49,1.03,1.01,2023/6/9,1913,T,55,6.1NRT,304.06,36.99,D
56.14347,-116.2564,315.98,1.58,1.24,2023/6/9,1913,T,73,6.1NRT,296.83,21,D
56.13824,-116.23287,342.17,1.58,1.24,2023/6/9,1913,T,87,6.1NRT,299.21,86.28,D
56.13298,-116.20927,326.98,1.59,1.24,2023/6/9,1913,T,72,6.1NRT,296.64,42.18,D
57.25876,-122.10929,324.42,1.03,1.01,2023/6/9,1913,T,80,6.1NRT,297.45,17.98,D
57.25611,-122.09306,416.1,1.03,1.01,2023/6/9,1913,T,100,6.1NRT,305.08,371.75,D
57.25345,-122.07682,392.55,1.03,1.01,2023/6/9,1913,T,100,6.1NRT,304.44,210.75,D
57.2508,-122.06059,338.22,1.03,1.01,2023/6/9,1913,T,55,6.1NRT,301.66,31.2,D
57.2403,-122.05476,343.9,1.03,1.01,2023/6/9,1913,T,62,6.1NRT,299.33,44.69,D
57.23766,-122.03851,357.36,1.03,1.01,2023/6/9,1913,T,94,6.1NRT,302.92,74.86,D
57.22968,-121.98953,363.8,1.03,1.01,2023/6/9,1913,T,99,6.1NRT,299.46,91.47,D
57.22702,-121.97323,384.14,1.03,1.02,2023/6/9,1913,T,100,6.1NRT,306.18,170.1,D
57.21903,-121.92436,365.14,1.03,1.02,2023/6/9,1913,T,94,6.1NRT,303.67,98.43,D
57.20566,-121.8429,328.41,1.04,1.02,2023/6/9,1913,T,65,6.1NRT,298.51,21.1,D
57.20295,-121.82637,327.99,1.04,1.02,2023/6/9,1913,T,68,6.1NRT,297.34,20.52,D
56.13738,-116.23917,333.34,1.58,1.24,2023/6/9,1913,T,87,6.1NRT,298.2,56.31,D
56.13222,-116.21552,326.32,1.59,1.24,2023/6/9,1913,T,77,6.1NRT,296.88,38.15,D
57.21834,-121.97811,379.13,1.03,1.02,2023/6/9,1913,T,100,6.1NRT,299.47,149.08,D
57.32096,-124.43282,321.56,1,1,2023/6/9,1913,T,80,6.1NRT,286.33,19.3,D
57.31866,-124.41678,359.9,1,1,2023/6/9,1913,T,99,6.1NRT,284.84,86.37,D
55.6536,-119.31638,318.09,1.26,1.12,2023/6/9,1913,T,59,6.1NRT,297.01,17.14,D
55.63997,-119.40838,336.77,1.25,1.11,2023/6/9,1913,T,62,6.1NRT,299.21,38.93,D
55.64871,-119.50684,336.77,1.24,1.11,2023/6/9,1913,T,89,6.1NRT,295.15,46.3,D
55.6451,-119.48832,365.97,1.25,1.11,2023/6/9,1913,T,100,6.1NRT,300.39,131.75,D
55.64149,-119.46985,356.24,1.25,1.11,2023/6/9,1913,T,98,6.1NRT,299.6,94.01,D
55.64815,-119.51281,313.63,1.24,1.11,2023/6/9,1913,T,49,6.1NRT,293.89,11.58,D
55.6446,-119.49426,356.79,1.25,1.11,2023/6/9,1913,T,98,6.1NRT,298.99,98.66,D
55.64104,-119.47569,353.06,1.25,1.11,2023/6/9,1913,T,97,6.1NRT,299.57,86.24,D
55.57241,-119.39248,311.35,1.26,1.12,2023/6/9,1913,T,41,6.1NRT,298.49,8.72,D
55.57392,-119.45422,314.6,1.25,1.11,2023/6/9,1913,T,66,6.1NRT,296.56,13.98,D
54.86963,-116.34029,317.43,1.72,1.29,2023/6/9,1913,T,59,6.1NRT,299.54,19.81,D
54.91915,-116.72515,353.7,1.65,1.26,2023/6/9,1913,T,97,6.1NRT,299.46,133.96,D
54.91376,-116.701,423.27,1.65,1.26,2023/6/9,1913,T,100,6.1NRT,311.63,871.06,D
54.90843,-116.67712,330.46,1.66,1.27,2023/6/9,1913,T,80,6.1NRT,299.92,45.68,D
54.9032,-116.70795,383.44,1.65,1.26,2023/6/9,1913,T,100,6.1NRT,307.43,333.68,D
54.89783,-116.68395,393.4,1.66,1.27,2023/6/9,1913,T,100,6.1NRT,308.33,432.15,D
54.89251,-116.66021,328.62,1.66,1.27,2023/6/9,1913,T,49,6.1NRT,300.66,36.17,D
54.88192,-116.66714,350.73,1.66,1.27,2023/6/9,1913,T,96,6.1NRT,306.65,114.15,D
54.87655,-116.64326,332.79,1.67,1.27,2023/6/9,1913,T,66,6.1NRT,300.89,49.45,D
54.86623,-116.70531,347.71,1.66,1.27,2023/6/9,1913,T,93,6.1NRT,300.08,101.31,D
54.86073,-116.68098,338.67,1.66,1.27,2023/6/9,1913,T,81,6.1NRT,301.31,67.65,D
54.86695,-116.71059,336.37,1.66,1.27,2023/6/9,1913,T,69,6.1NRT,299.44,60.52,D
54.86156,-116.68617,345.37,1.66,1.27,2023/6/9,1913,T,87,6.1NRT,301.72,92.63,D
55.35662,-120.1573,318.52,1.21,1.09,2023/6/9,1913,T,44,6.1NRT,297.45,16.84,D
55.15957,-120.52585,358.11,1.19,1.08,2023/6/9,1913,T,99,6.1NRT,302.34,99.3,D
55.15631,-120.50829,327.34,1.19,1.08,2023/6/9,1913,T,84,6.1NRT,296.8,27.79,D
55.13381,-120.7151,349.98,1.17,1.08,2023/6/9,1913,T,92,6.1NRT,301.97,65.38,D
55.12391,-120.6619,341.59,1.18,1.08,2023/6/9,1913,T,86,6.1NRT,294.06,49.94,D
55.15656,-120.89247,349.76,1.16,1.07,2023/6/9,1913,T,96,6.1NRT,297.06,69.52,D
55.13106,-120.75473,429.17,1.17,1.08,2023/6/9,1913,T,100,6.1NRT,309.08,585.7,D
55.12785,-120.73746,360.39,1.17,1.08,2023/6/9,1913,T,100,6.1NRT,299.43,96.69,D
55.14746,-120.89761,337.42,1.16,1.07,2023/6/9,1913,T,80,6.1NRT,298.23,42.12,D
55.12837,-120.79459,348.06,1.17,1.07,2023/6/9,1913,T,95,6.1NRT,295.86,60.77,D
55.12185,-120.75956,364.59,1.17,1.08,2023/6/9,1913,T,100,6.1NRT,295.23,114.04,D
55.14389,-120.90508,335.26,1.16,1.07,2023/6/9,1913,T,89,6.1NRT,296.58,41.8,D
55.14086,-120.88846,325.82,1.16,1.07,2023/6/9,1913,T,83,6.1NRT,296.65,25.77,D
55.13771,-120.87115,313.49,1.16,1.07,2023/6/9,1913,T,70,6.1NRT,296.39,11.24,D
55.13459,-120.85398,319.16,1.16,1.07,2023/6/9,1913,T,78,6.1NRT,295.8,17.55,D
55.13145,-120.83676,317.3,1.16,1.07,2023/6/9,1913,T,76,6.1NRT,295.4,15.26,D
55.12513,-120.80212,340.86,1.17,1.07,2023/6/9,1913,T,92,6.1NRT,294.73,51.78,D
55.12194,-120.78466,312.58,1.17,1.08,2023/6/9,1913,T,50,6.1NRT,293.26,9.68,D
54.39519,-117.4852,334.1,1.59,1.24,2023/6/9,1913,T,87,6.1NRT,304.46,50.89,D
53.78598,-115.84124,313.01,1.95,1.36,2023/6/9,1913,T,29,6.1NRT,299.04,13.39,D
53.73199,-115.91512,327.27,1.95,1.36,2023/6/9,1913,T,81,6.1NRT,295.97,50.46,D
53.72555,-115.88807,327.84,1.95,1.36,2023/6/9,1913,T,82,6.1NRT,296.56,50.73,D
53.72073,-115.92279,353.19,1.95,1.36,2023/6/9,1913,T,97,6.1NRT,298.86,167.72,D
53.71429,-115.89587,336.1,1.95,1.36,2023/6/9,1913,T,88,6.1NRT,298.74,81.36,D
53.72781,-115.92328,342.07,1.95,1.36,2023/6/9,1913,T,91,6.1NRT,297.22,103.9,D
53.7215,-115.8962,344.26,1.95,1.36,2023/6/9,1913,T,93,6.1NRT,298.81,113.13,D
53.71656,-115.93101,324.36,1.95,1.36,2023/6/9,1913,T,79,6.1NRT,297.23,43.38,D
53.71025,-115.90406,321.49,1.95,1.36,2023/6/9,1913,T,69,6.1NRT,297.73,33.61,D
53.99509,-117.92471,324.99,1.57,1.23,2023/6/9,1913,T,40,6.1NRT,289.98,26.63,D
53.99025,-117.90244,356.96,1.57,1.24,2023/6/9,1913,T,98,6.1NRT,295.6,130.67,D
53.98539,-117.88016,432.68,1.58,1.24,2023/6/9,1913,T,100,6.1NRT,315.15,971.7,D
53.98052,-117.8578,452.49,1.58,1.24,2023/6/9,1913,T,100,6.1NRT,327.25,1428.45,D
53.9756,-117.83528,352.3,1.58,1.24,2023/6/9,1913,T,96,6.1NRT,305.43,103.98,D
53.9707,-117.81284,333.89,1.59,1.24,2023/6/9,1913,T,73,6.1NRT,302.83,41.6,D
53.96569,-117.78996,328.12,1.59,1.24,2023/6/9,1913,T,50,6.1NRT,302.35,30.29,D
53.98471,-117.93098,433.43,1.57,1.23,2023/6/9,1913,T,100,6.1NRT,309.03,984.79,D
53.97985,-117.90872,499.97,1.57,1.24,2023/6/9,1913,T,100,6.1NRT,351.55,3093.18,D
53.97498,-117.8864,499.97,1.58,1.24,2023/6/9,1913,T,100,6.1NRT,350.61,3107.23,D
53.97009,-117.86402,499.97,1.58,1.24,2023/6/9,1913,T,100,6.1NRT,368.2,3115.7,D
53.96517,-117.84155,455.25,1.58,1.24,2023/6/9,1913,T,100,6.1NRT,326.81,1508.45,D
53.96024,-117.81906,393.49,1.59,1.24,2023/6/9,1913,T,100,6.1NRT,307.01,398.84,D
53.9553,-117.79649,397.4,1.59,1.24,2023/6/9,1913,T,100,6.1NRT,306.07,449.25,D
53.97436,-117.93738,337.27,1.57,1.23,2023/6/9,1913,T,85,6.1NRT,299.07,55.72,D
53.96949,-117.91509,364.65,1.57,1.24,2023/6/9,1913,T,100,6.1NRT,304.19,168.99,D
53.9646,-117.89278,355.31,1.58,1.24,2023/6/9,1913,T,98,6.1NRT,304.49,121.54,D
53.9597,-117.87041,345.9,1.58,1.24,2023/6/9,1913,T,81,6.1NRT,303.3,80.13,D
53.95479,-117.84806,339.62,1.58,1.24,2023/6/9,1913,T,72,6.1NRT,304.02,59.29,D
53.98332,-117.93749,379.46,1.57,1.23,2023/6/9,1913,T,100,6.1NRT,302.42,273.01,D
53.97854,-117.91512,499.97,1.57,1.24,2023/6/9,1913,T,100,6.1NRT,342.78,3095.98,D
53.97376,-117.89273,499.97,1.58,1.24,2023/6/9,1913,T,100,6.1NRT,339.45,3107.86,D
53.96896,-117.87029,499.97,1.58,1.24,2023/6/9,1913,T,100,6.1NRT,346.21,3117.36,D
53.96415,-117.84779,449.57,1.58,1.24,2023/6/9,1913,T,100,6.1NRT,328.64,1360.9,D
53.95932,-117.82523,359.1,1.59,1.24,2023/6/9,1913,T,99,6.1NRT,305.39,135.94,D
53.95447,-117.80265,381.84,1.59,1.24,2023/6/9,1913,T,100,6.1NRT,305.2,296.33,D
53.97297,-117.94392,317.2,1.57,1.23,2023/6/9,1913,T,30,6.1NRT,298.16,12.99,D
53.96819,-117.92159,348.06,1.57,1.24,2023/6/9,1913,T,95,6.1NRT,301.24,93.84,D
53.9634,-117.8992,345.96,1.58,1.24,2023/6/9,1913,T,94,6.1NRT,303.37,83.28,D
53.95858,-117.87673,343.41,1.58,1.24,2023/6/9,1913,T,92,6.1NRT,302.78,74.49,D
53.95377,-117.85433,343.74,1.58,1.24,2023/6/9,1913,T,93,6.1NRT,304.43,75.38,D
53.94822,-117.88326,320.13,1.58,1.24,2023/6/9,1913,T,76,6.1NRT,299.16,18.56,D
53.94339,-117.86082,322.85,1.58,1.24,2023/6/9,1913,T,75,6.1NRT,299.16,22.99,D
53.39573,-115.97799,320.72,1.98,1.37,2023/6/9,1913,T,55,6.1NRT,291.83,33.18,D
53.37609,-115.89535,335.42,2,1.38,2023/6/9,1913,T,70,6.1NRT,293.9,77.71,D
53.36948,-115.8676,325.08,2.01,1.38,2023/6/9,1913,T,31,6.1NRT,297.03,41.62,D
53.37783,-115.95822,401.5,1.99,1.38,2023/6/9,1913,T,87,6.1NRT,303.58,695.97,D
53.37125,-115.9306,499.97,2,1.38,2023/6/9,1913,T,87,6.1NRT,329.05,4389.59,D
53.36465,-115.90291,445.58,2,1.38,2023/6/9,1913,T,87,6.1NRT,313.72,1783.67,D
53.36644,-115.96585,352.19,1.99,1.38,2023/6/9,1913,T,96,6.1NRT,296.63,158.43,D
53.35987,-115.93835,374.29,2,1.38,2023/6/9,1913,T,100,6.1NRT,301.18,333.17,D
53.35325,-115.91069,340.51,2,1.38,2023/6/9,1913,T,86,6.1NRT,297.6,94.54,D
53.32647,-115.79913,324.15,2.03,1.39,2023/6/9,1913,T,32,6.1NRT,298.81,36,D
53.42585,-116.27109,333.64,1.92,1.35,2023/6/9,1913,T,87,6.1NRT,295.14,75.83,D
53.41957,-116.24454,321.61,1.93,1.36,2023/6/9,1913,T,71,6.1NRT,295.27,36.94,D
53.42114,-116.27963,324.07,1.92,1.35,2023/6/9,1913,T,47,6.1NRT,293.8,43.79,D
53.41502,-116.25321,327.91,1.93,1.36,2023/6/9,1913,T,67,6.1NRT,294.89,53.18,D
53.15369,-115.65703,331.51,2.09,1.41,2023/6/9,1913,T,67,6.1NRT,297.09,68.4,D
53.15247,-115.66473,324.78,2.09,1.41,2023/6/9,1913,T,61,6.1NRT,296.36,49.18,D
53.26705,-116.47964,388.95,1.9,1.35,2023/6/9,1913,T,87,6.1NRT,288.96,479.01,D
53.23603,-116.34843,432.03,1.93,1.36,2023/6/9,1913,T,82,6.1NRT,308.17,1293.65,D
53.22971,-116.32178,355.34,1.94,1.36,2023/6/9,1913,T,85,6.1NRT,292.25,167.43,D
53.08988,-115.74084,327.66,2.08,1.4,2023/6/9,1913,T,82,6.1NRT,293.78,56.03,D
53.25581,-116.48675,379.55,1.9,1.35,2023/6/9,1913,T,100,6.1NRT,289.15,368.75,D
53.24962,-116.46059,422.31,1.91,1.35,2023/6/9,1913,T,94,6.1NRT,302.72,1048.15,D
53.23719,-116.40813,437.36,1.92,1.35,2023/6/9,1913,T,87,6.1NRT,312.62,1426.43,D
53.23095,-116.38187,379.13,1.93,1.36,2023/6/9,1913,T,94,6.1NRT,301.45,355.29,D
53.22478,-116.3559,364.37,1.93,1.36,2023/6/9,1913,T,94,6.1NRT,296.7,227.96,D
53.21841,-116.32915,360.41,1.94,1.36,2023/6/9,1913,T,94,6.1NRT,292.37,195.46,D
53.09225,-115.80582,319.33,2.07,1.4,2023/6/9,1913,T,42,6.1NRT,293.11,30.14,D
53.08524,-115.77709,369.58,2.07,1.4,2023/6/9,1913,T,100,6.1NRT,297.23,312.69,D
53.27322,-116.48118,364,1.9,1.35,2023/6/9,1913,T,94,6.1NRT,281.21,229.99,D
53.2428,-116.3494,413.78,1.93,1.36,2023/6/9,1913,T,82,6.1NRT,303.42,877.86,D
53.09273,-115.71046,314.14,2.09,1.41,2023/6/9,1913,T,47,6.1NRT,292.3,20.28,D
53.26198,-116.4883,361.88,1.9,1.35,2023/6/9,1913,T,94,6.1NRT,288.67,211.83,D
53.25592,-116.46207,417.43,1.91,1.35,2023/6/9,1913,T,87,6.1NRT,301.08,937.75,D
53.23759,-116.38292,406.43,1.93,1.36,2023/6/9,1913,T,87,6.1NRT,301.15,731.36,D
53.23153,-116.35677,397.22,1.93,1.36,2023/6/9,1913,T,89,6.1NRT,302.94,590.71,D
53.22534,-116.33015,376,1.94,1.36,2023/6/9,1913,T,94,6.1NRT,297.38,329.77,D
53.08806,-115.74739,326.01,2.08,1.4,2023/6/9,1913,T,56,6.1NRT,293.77,47.11,D
53.25076,-116.49549,348.73,1.9,1.35,2023/6/9,1913,T,95,6.1NRT,289.9,127.23,D
53.24467,-116.46924,438.71,1.91,1.35,2023/6/9,1913,T,100,6.1NRT,307.86,1450.8,D
53.23861,-116.4431,444.25,1.91,1.35,2023/6/9,1913,T,100,6.1NRT,322.84,1624.54,D
53.23251,-116.41683,443.59,1.92,1.35,2023/6/9,1913,T,100,6.1NRT,321.69,1609.39,D
53.22633,-116.39027,397.57,1.93,1.36,2023/6/9,1913,T,100,6.1NRT,305.23,592.15,D
53.22027,-116.36423,345.21,1.93,1.36,2023/6/9,1913,T,82,6.1NRT,294.85,100.11,D
53.08331,-115.78384,389.28,2.07,1.4,2023/6/9,1913,T,100,6.1NRT,299.47,544.47,D
53.07641,-115.75499,326.72,2.08,1.4,2023/6/9,1913,T,61,6.1NRT,293.89,49.28,D
53.23347,-116.4766,425.61,1.91,1.35,2023/6/9,1913,T,100,6.1NRT,302.61,1115.58,D
53.22738,-116.45042,467.18,1.91,1.35,2023/6/9,1913,T,100,6.1NRT,321.87,2452.58,D
53.22129,-116.42427,432.79,1.92,1.35,2023/6/9,1913,T,100,6.1NRT,314.12,1299.31,D
53.21513,-116.39785,372.39,1.93,1.36,2023/6/9,1913,T,100,6.1NRT,299.51,292.5,D
53.17112,-116.21004,322.08,1.97,1.37,2023/6/9,1913,T,48,6.1NRT,285.88,35.18,D
53.07175,-115.7917,327.27,2.07,1.4,2023/6/9,1913,T,71,6.1NRT,296.03,55.23,D
53.06484,-115.76292,324.73,2.08,1.4,2023/6/9,1913,T,75,6.1NRT,296.03,49.58,D
53.21614,-116.4577,322.37,1.91,1.35,2023/6/9,1913,T,61,6.1NRT,292.87,28.07,D
53.15328,-116.19007,343.34,1.98,1.37,2023/6/9,1913,T,80,6.1NRT,277.51,116.09,D
53.14688,-116.16301,331.69,1.98,1.37,2023/6/9,1913,T,74,6.1NRT,277.3,66.24,D
53.13559,-116.17091,344.42,1.98,1.37,2023/6/9,1913,T,93,6.1NRT,290.1,116.29,D
53.12914,-116.14374,391.42,1.99,1.38,2023/6/9,1913,T,100,6.1NRT,293.46,539.32,D
53.12262,-116.11631,349.79,2,1.38,2023/6/9,1913,T,95,6.1NRT,290.29,145.27,D
53.11596,-116.08833,348.38,2,1.38,2023/6/9,1913,T,95,6.1NRT,293.83,134.22,D
53.10946,-116.06108,342.61,2.01,1.38,2023/6/9,1913,T,92,6.1NRT,296.51,107.84,D
53.0894,-115.9771,336.33,2.03,1.39,2023/6/9,1913,T,79,6.1NRT,294.25,84.57,D
53.12424,-116.1786,387.6,1.98,1.37,2023/6/9,1913,T,94,6.1NRT,296.83,487.19,D
53.11774,-116.15132,499.97,1.99,1.38,2023/6/9,1913,T,94,6.1NRT,318.21,4368.65,D
53.11114,-116.1236,379.21,2,1.38,2023/6/9,1913,T,100,6.1NRT,296.1,386.54,D
53.10458,-116.09615,361.82,2,1.38,2023/6/9,1913,T,100,6.1NRT,294.11,220.27,D
53.09803,-116.06876,341.52,2.01,1.38,2023/6/9,1913,T,87,6.1NRT,295.04,101.13,D
53.0847,-116.01306,343.01,2.02,1.39,2023/6/9,1913,T,92,6.1NRT,294.99,115.58,D
53.10637,-116.15894,322.45,1.99,1.38,2023/6/9,1913,T,58,6.1NRT,293.58,32.31,D
53.09969,-116.13101,342.65,2,1.38,2023/6/9,1913,T,87,6.1NRT,291.57,105.93,D
53.08661,-116.07642,334.85,2.01,1.38,2023/6/9,1913,T,63,6.1NRT,294.19,68.56,D
53.08179,-116.11159,332.7,2,1.38,2023/6/9,1913,T,74,6.1NRT,292.85,60.84,D
53.09673,-116.13985,326.06,2,1.38,2023/6/9,1915,T,59,6.1NRT,292.38,38.54,D
53.09029,-116.11241,327.96,2,1.38,2023/6/9,1915,T,46,6.1NRT,291.97,42.96,D
53.08387,-116.08502,327.24,2.01,1.38,2023/6/9,1915,T,58,6.1NRT,292.17,43.87,D
52.88445,-115.75705,321.41,2.11,1.41,2023/6/9,1915,T,71,6.1NRT,288.86,42.72,D
52.895,-115.75557,317.4,2.11,1.41,2023/6/9,1915,T,62,6.1NRT,287.86,32.14,D
52.88797,-115.72626,317.56,2.12,1.41,2023/6/9,1915,T,53,6.1NRT,289.59,33.76,D
52.6214,-121.09919,300.19,1.28,1.12,2023/6/9,1915,T,29,6.1NRT,275.12,7.64,D
52.61783,-121.08083,308.23,1.28,1.12,2023/6/9,1915,T,67,6.1NRT,277.62,14.76,D
52.03035,-118.65447,310.27,1.66,1.27,2023/6/9,1915,T,34,6.1NRT,289.28,15.74,D
52.14808,-119.54152,353.03,1.51,1.21,2023/6/9,1915,T,97,6.1NRT,288.21,120.12,D
52.11706,-119.55709,350.87,1.51,1.21,2023/6/9,1915,T,89,6.1NRT,295.35,107.96,D
52.10697,-119.56348,345.96,1.51,1.21,2023/6/9,1915,T,86,6.1NRT,293.05,90.37,D
52.10433,-119.57201,347.68,1.51,1.21,2023/6/9,1915,T,95,6.1NRT,292.28,98.37,D
52.25541,-120.85094,341.35,1.33,1.14,2023/6/9,1915,T,70,6.1NRT,293.19,64.62,D
39.83192,-122.02499,313.16,2.45,1.51,2023/6/9,1917,T,29,6.1NRT,295.01,21.36,D
39.66304,-121.88702,320.38,2.52,1.53,2023/6/9,1917,T,77,6.1NRT,298.23,49.05,D
39.6558,-121.89663,315.9,2.52,1.53,2023/6/9,1917,T,72,6.1NRT,295.98,36.8,D
39.1096,-121.6388,318.53,2.7,1.57,2023/6/9,1917,T,66,6.1NRT,299.73,37.16,D
39.03313,-121.37383,317.98,2.82,1.6,2023/6/9,1917,T,66,6.1NRT,299.24,36.91,D
27.57958,22.39974,309.14,1.05,1.02,2023/6/9,2025,T,76,6.1NRT,296.74,7.85,N
27.64894,22.50607,310.52,1.06,1.03,2023/6/9,2025,T,79,6.1NRT,296.66,8.76,N
27.64758,22.49555,310.77,1.06,1.03,2023/6/9,2025,T,80,6.1NRT,296.78,8.95,N
27.98446,22.3291,306.7,1.05,1.03,2023/6/9,2025,T,68,6.1NRT,296.23,6.14,N
27.98309,22.31861,310.02,1.05,1.02,2023/6/9,2025,T,79,6.1NRT,296.17,8.6,N
28.05613,19.90994,317.25,1.02,1.01,2023/6/9,2025,T,95,6.1NRT,295.2,15.14,N
28.6983,22.37755,306.16,1.07,1.03,2023/6/9,2025,T,67,6.1NRT,295.38,6.77,N
28.90493,20.95378,364.43,1,1,2023/6/9,2025,T,100,6.1NRT,297.05,98.1,N
28.90355,20.94372,316.59,1,1,2023/6/9,2025,T,93,6.1NRT,294.84,13.54,N
29.03852,20.78314,312.4,1,1,2023/6/9,2025,T,85,6.1NRT,294.85,10.57,N
28.90394,19.77568,315.15,1.01,1.01,2023/6/9,2025,T,91,6.1NRT,293.69,14.01,N
28.9128,19.77397,334.68,1.01,1.01,2023/6/9,2025,T,100,6.1NRT,293.33,36.17,N
28.91132,19.76389,310.79,1.01,1.01,2023/6/9,2025,T,81,6.1NRT,292.23,10.43,N
29.19536,21.52975,307.29,1.02,1.01,2023/6/9,2025,T,71,6.1NRT,295.16,6.85,N
29.07401,19.05646,308.68,1.05,1.02,2023/6/9,2025,T,75,6.1NRT,293.2,9.02,N
29.20621,19.82368,304.89,1.01,1,2023/6/9,2025,T,62,6.1NRT,290.93,6.3,N
29.2346,19.69773,308.53,1.01,1.01,2023/6/9,2025,T,75,6.1NRT,290.64,8.78,N
29.70737,19.71063,302.3,1.01,1,2023/6/9,2027,T,48,6.1NRT,292.2,4.6,N
31.0247,29.76051,301.08,3.26,1.71,2023/6/9,2027,T,37,6.1NRT,290.77,21.04,N
30.40403,19.6092,330.69,1.01,1,2023/6/9,2027,T,100,6.1NRT,292.96,30,N
-10.72511,26.46741,300.72,1.22,1.1,2023/6/9,2014,T,22,6.1NRT,286.6,7.32,N
-10.72658,26.45644,303.61,1.22,1.1,2023/6/9,2014,T,55,6.1NRT,287.33,9.57,N
-10.6177,26.43482,307.86,1.22,1.1,2023/6/9,2014,T,73,6.1NRT,287.22,13.74,N
-9.80606,26.24908,307.44,1.23,1.1,2023/6/9,2014,T,71,6.1NRT,286.24,12.81,N
-9.80752,26.23812,305.68,1.23,1.1,2023/6/9,2014,T,65,6.1NRT,287.15,11.34,N
-9.68388,26.10012,304.74,1.25,1.11,2023/6/9,2014,T,61,6.1NRT,292.56,7.26,N
-9.68161,26.10544,303.97,1.24,1.11,2023/6/9,2014,T,58,6.1NRT,292.58,6.45,N
-9.32765,27.40652,307.61,1.07,1.03,2023/6/9,2014,T,72,6.1NRT,291.26,9.1,N
-9.21823,27.33998,308.45,1.07,1.03,2023/6/9,2014,T,75,6.1NRT,288.73,11,N
-8.89349,25.59346,301.72,1.31,1.13,2023/6/9,2014,T,44,6.1NRT,288.34,8.43,N
-8.44033,26.30356,300.47,1.17,1.08,2023/6/9,2014,T,28,6.1NRT,285.72,4.04,N
-8.67234,23.79519,312.89,1.74,1.29,2023/6/9,2014,T,86,6.1NRT,288.74,29.85,N
-8.66087,23.79352,313.59,1.74,1.29,2023/6/9,2014,T,87,6.1NRT,288.45,31.1,N
-8.50331,23.77647,302.4,1.74,1.29,2023/6/9,2014,T,39,6.1NRT,287.83,11.79,N
-8.48232,23.75823,312.1,1.74,1.29,2023/6/9,2014,T,84,6.1NRT,288.73,26.77,N
-8.48429,23.74302,307.37,1.75,1.3,2023/6/9,2014,T,71,6.1NRT,288.85,19.04,N
-7.70602,28.16121,321.44,1.01,1,2023/6/9,2014,T,100,6.1NRT,292.72,19.25,N
-7.70727,28.15225,301.8,1.01,1,2023/6/9,2014,T,37,6.1NRT,291.31,4.04,N
-27.89132,30.67707,322.96,1.14,1.07,2023/6/9,2010,T,100,6.1NRT,279.99,30.82,N
-8.16498,23.63477,300.53,1.76,1.3,2023/6/9,2014,T,17,6.1NRT,288.17,9.71,N
-7.53345,27.41426,304.63,1.04,1.02,2023/6/9,2014,T,61,6.1NRT,292.26,6.47,N
-8.23273,21.59006,307.8,2.56,1.54,2023/6/9,2014,T,73,6.1NRT,287.47,32.96,N
-8.2394,21.58553,307.76,2.56,1.54,2023/6/9,2014,T,72,6.1NRT,287.13,34.91,N
-7.74848,24.70643,301.05,1.45,1.19,2023/6/9,2014,T,37,6.1NRT,290.82,8.09,N
-7.71605,22.93484,303.14,1.96,1.37,2023/6/9,2014,T,53,6.1NRT,288.96,16.2,N
-27.89274,30.66567,305.43,1.14,1.07,2023/6/9,2010,T,64,6.1NRT,278.84,12.94,N
-7.71177,22.92866,309.11,1.96,1.37,2023/6/9,2014,T,76,6.1NRT,289.34,26.76,N
-7.41573,24.97484,300.82,1.37,1.16,2023/6/9,2014,T,34,6.1NRT,288.32,8.07,N
